province,year,driver.TSA,Driver.TNA,sahel_rainfall,QBO,NAO,gmsst,EA,AMM_sst,Driver.NTA,AMO_sst,Driver.AO,PDO,PRCPTOT,R10mm,R1mm,R20mm,R5mm,R95pTOT,R99pTOT,RX1day,RX5day,SDII,CWD,CDD,TNn,TNx,TXx,TXn,Chirts_Tmax_Temp,Chirts_Tmin_Temp,ERA5_Pressure,ERA5_wins,chirps_Prec,ERA5_soil_moisture,NDVI,Mil.rendement
Banwa,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,594.9407815,22,62,8,39,34.44082884,0,51.0816803,34.44082884,9.595819057,6,7,22.35977899,25.46880439,34.96791458,28.05694213,31.51675726,23.85974851,101207.793,2.357214504,905.6860859,0.304545597,0.277948488,759.5
Banwa,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,642.1021013,24,57,10,39,146.0221678,41.05632093,54.13081741,41.05632093,11.26494915,12,8,22.52309801,25.70752819,34.72749538,28.09567536,31.30933103,23.912018,101181.9116,2.332197345,853.2698592,0.314218452,0.312285729,778.6
Ziro,2000,0.286666667,-0.076666667,-1.333333333,-1.613333333,0.54,0.626666667,-0.11,-1.9,-0.206666667,0.031,0.425333333,-0.046666667,453.2962967,19,48,4,34,0,0,44.99586487,27.56859997,9.443672847,6,11,22.4347228,25.3517722,35.21672923,28.13372693,31.41464816,23.75453173,101176.0146,2.328822726,759.5388738,0.335720844,0.183904841,1009
Banwa,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,603.8877778,27,54,8,39,81.66452133,52.88695504,77.65467834,52.88695504,11.183107,9,11,21.60352962,25.69161329,35.19837229,27.76613342,31.08288003,23.56206416,101160.6471,2.314417331,789.3231109,0.327287494,0.308246294,1081.2
Tapoa,2000,0.286666667,-0.076666667,-1.333333333,-1.613333333,0.54,0.626666667,-0.11,-1.9,-0.206666667,0.031,0.425333333,-0.046666667,518.300728,20,50,6,35,98.91543986,36.01540545,74.68508148,36.01540545,10.36601456,5,10,22.8289988,26.42305595,36.37558176,27.82693078,32.31890644,24.52304431,101118.879,2.753722349,750.9762621,0.284531043,0.15246235,623
Banwa,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,576.5493734,28,55,3,40,31.88342628,0,53.49965286,31.88342628,10.48271588,10,7,22.06156809,25.84635483,35.69124718,26.56615755,31.32694685,23.73880978,101227.2967,2.175446111,853.6494866,0.305069172,0.298082418,901
Yatenga,2000,0.286666667,-0.076666667,-1.333333333,-1.613333333,0.54,0.626666667,-0.11,-1.9,-0.206666667,0.031,0.425333333,-0.046666667,390.8621863,14,46,4,29,52.32092425,0,44.35029602,28.98783098,8.497004049,7,13,22.55877088,26.13594641,38.3424551,28.71934541,33.15579353,24.10587519,101083.4753,2.461598846,534.5071692,0.184822534,0.09175877,466
Banwa,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,700.1068361,26,60,10,44,196.8458017,45.70615653,76.14852142,45.70615653,11.66844727,9,7,21.53412154,25.1930546,36.97531354,25.72760464,31.03824527,23.64633053,101156.4592,2.365529856,1074.524013,0.352753336,0.297860505,903.3
Banwa,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,460.3500382,19,54,2,35,34.85197307,0,50.75617599,34.85197307,8.525000707,8,8,21.95963233,25.61812117,35.46383053,27.74660465,31.66329605,23.56441194,101189.563,2.312347791,713.2833716,0.288492819,0.322135246,1011
Zoundweogo,2000,0.286666667,-0.076666667,-1.333333333,-1.613333333,0.54,0.626666667,-0.11,-1.9,-0.206666667,0.031,0.425333333,-0.046666667,417.1461507,19,44,3,35,32.22139567,0,51.31781006,32.22139567,9.480594335,4,10,22.4852597,25.46294763,35.36966861,28.50471915,31.5138359,23.88336153,101162.568,2.413665807,722.9350842,0.355309791,0.142814414,745
Banwa,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,697.2806905,24,57,9,43,287.4707869,80.6700113,63.00143814,40.37665194,12.23299457,8,13,22.1913781,24.69593067,34.81786972,26.83587422,30.95260058,23.48458238,101258.4022,2.174304027,988.4718699,0.336760944,0.303565119,904.5
Banwa,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,548.3480663,19,57,7,37,127.0977437,0,50.56118393,36.19833743,9.620141514,8,6,22.53619978,25.48647497,34.93504128,28.07288707,31.36080981,23.80033537,101217.8637,2.273774878,783.2566689,0.314503803,0.303701093,920
Ioba,2000,0.286666667,-0.076666667,-1.333333333,-1.613333333,0.54,0.626666667,-0.11,-1.9,-0.206666667,0.031,0.425333333,-0.046666667,547.1635095,24,54,5,35,0,0,36.44754791,26.73301406,10.13265758,9,7,21.66686208,24.42077385,33.44463491,27.373078,30.47771461,22.91578086,101184.3351,2.240990691,866.3149418,0.348825948,0.157244781,771.76
Banwa,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,534.2756683,26,54,2,38,0,0,41.20949173,26.882656,9.893993857,8,10,21.61775712,25.59916398,36.26210493,27.99990414,31.51882072,23.84551802,101258.9881,2.36867068,802.4614724,0.287517817,0.158410164,998
Komandjoari,2000,0.286666667,-0.076666667,-1.333333333,-1.613333333,0.54,0.626666667,-0.11,-1.9,-0.206666667,0.031,0.425333333,-0.046666667,422.6457634,17,42,3,29,65.51216385,0,49.73635483,33.76885981,10.06299437,3,12,22.78973094,26.68002274,37.98058014,28.99265531,33.11479546,24.72189165,101095.7772,2.712981171,613.3180171,0.227995797,0.130796018,852.95
Banwa,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,887.1655311,36,60,15,52,282.4981826,90.9410546,69.58486938,47.58131856,14.78609218,15,5,22.21924593,26.13680359,37.56924144,26.79163812,31.39754201,23.83618513,101237.8586,2.188904157,1081.149443,0.331730588,0.147747961,1027.5
Banwa,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,577.05577,20,53,9,37,116.8764182,0,54.99238205,30.69030692,10.88784472,8,14,21.98788551,25.36901405,35.83041349,26.77799023,31.4035291,23.83635306,101237.5242,2.246987821,806.904122,0.316909002,0.165106778,816.8
Kompienga,2000,0.286666667,-0.076666667,-1.333333333,-1.613333333,0.54,0.626666667,-0.11,-1.9,-0.206666667,0.031,0.425333333,-0.046666667,542.8723235,23,50,7,36,129.8245576,0,66.95259857,35.24130547,10.85744647,6,10,22.57076859,25.80336858,35.16492392,27.55296396,31.44147371,24.06653903,101141.4117,2.641645159,857.830536,0.343552912,0.187250655,914.73
Bazega,2001,0.403333333,0.116666667,41,-20.67666667,-0.003333333,0.663333333,0.456666667,-1.39,-0.01,0.047,0.447666667,-0.36,555.8155844,26,51,6,36,29.84986465,0,56.18532562,29.84986465,10.89834479,6,6,21.71858973,25.48802549,35.81489713,27.83677419,31.55022408,23.89635022,101221.3852,2.42484891,727.8806069,0.347106448,0.144402071,927.7
Kourweogo,2000,0.286666667,-0.076666667,-1.333333333,-1.613333333,0.54,0.626666667,-0.11,-1.9,-0.206666667,0.031,0.425333333,-0.046666667,401.9543367,13,46,5,29,60.4537341,0,42.29738235,32.04477848,8.738137755,6,8,23.40040795,26.69898034,37.7619536,28.66165864,32.97485237,24.70158686,101126.4705,2.238495564,599.3567465,0.285691209,0.125852294,508.93
Bazega,2002,0.376666667,-0.113333333,-74.66666667,13.81666667,0.56,0.773333333,0.106666667,-3.733333333,-0.12,-0.058,0.574,-0.433333333,519.0570374,21,46,7,32,32.66464664,0,43.43204117,32.66464664,11.28384864,6,9,23.06548831,27.08600213,36.34248433,27.82012857,31.87603021,24.64543169,101194.9701,2.43579321,708.7288616,0.314846818,0.124780419,847.9
Loroum,2000,0.286666667,-0.076666667,-1.333333333,-1.613333333,0.54,0.626666667,-0.11,-1.9,-0.206666667,0.031,0.425333333,-0.046666667,365.8611788,17,39,4,24,107.4170247,0,40.47797775,32.13244673,9.381055866,5,13,22.47478539,26.40015371,39.35537573,29.12961542,33.61369308,24.23419336,101057.9256,2.855229156,467.8503734,0.194627963,0.079414593,732.08
Bazega,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,557.0694886,22,59,7,39,31.60677075,0,45.40348053,31.60677075,9.441855739,8,6,22.9780183,26.42888835,35.78607655,28.04741209,31.5893014,24.59418046,101224.3929,2.266610037,796.3972321,0.342145621,0.129910999,837.8
Bazega,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,539.5324176,21,42,7,37,80.82348553,40.57210354,67.55416107,40.57210354,12.84600994,6,16,22.95424964,26.58695389,35.77829936,28.92567885,31.83354112,24.48838687,101208.5091,2.290536886,741.6526071,0.292633142,0.284882225,1102.9
Noumbiel,2000,0.286666667,-0.076666667,-1.333333333,-1.613333333,0.54,0.626666667,-0.11,-1.9,-0.206666667,0.031,0.425333333,-0.046666667,518.6658087,22,48,4,38,29.83749295,0,42.59467697,29.83749295,10.80553768,4,11,21.64701693,24.21142905,32.91402357,26.28897555,29.86253857,22.86985262,101229.2314,2.204972335,1008.654692,0.363189958,0.233609117,784.78
Bazega,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,596.8173125,24,46,9,32,148.5116118,87.78957329,67.24066925,46.25815629,12.9742894,6,10,23.04593739,26.14742571,35.23448109,27.50879675,31.77547746,24.57937521,101219.2906,2.459928415,815.2587034,0.2945677,0.283892313,1016.7
Bazega,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,512.3160114,21,55,4,39,0,0,43.65422058,27.29552965,9.314836571,7,8,22.8129623,26.06490403,35.66579657,27.74925243,31.76273342,24.58058245,101200.0001,2.354557607,676.0540734,0.313471681,0.271700069,848.6
Tuy,2000,0.286666667,-0.076666667,-1.333333333,-1.613333333,0.54,0.626666667,-0.11,-1.9,-0.206666667,0.031,0.425333333,-0.046666667,530.89001,21,49,6,37,32.42191061,0,50.47563934,32.42191061,10.83449,7,8,21.59190252,24.43451038,33.629207,27.32047427,30.48225615,22.91858518,101181.0892,2.295344907,840.5644481,0.367290503,0.173860732,844.92
Bazega,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,598.2828599,21,52,8,37,155.0946519,57.15068389,79.59307098,57.15068389,11.50543961,13,8,22.95153674,26.10287073,36.31404579,28.00353554,31.75119556,24.611723,101175.8057,2.315741116,798.4050331,0.311782671,0.307217648,496.9
Yagha,2000,0.286666667,-0.076666667,-1.333333333,-1.613333333,0.54,0.626666667,-0.11,-1.9,-0.206666667,0.031,0.425333333,-0.046666667,354.9540837,11,43,1,26,36.40154743,36.40154743,48.95417404,36.40154743,8.254746132,4,15,23.03844521,27.09623195,38.6192091,29.56391217,34.15409813,25.11906502,101049.5216,2.800507721,471.2515745,0.241521029,0.082785718,745.49
Bazega,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,589.2165958,24,47,7,35,101.947481,42.29801614,51.48488617,42.29801614,12.53652332,6,10,22.28228616,26.00534678,35.6387845,26.21238612,31.54126491,24.01574363,101152.2205,2.305643327,792.2087745,0.330578422,0.292565304,812.5
Bazega,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,719.9595991,30,54,14,40,164.5638523,0,53.55694962,36.64759091,13.33258517,9,10,22.51254081,26.15370985,36.06384144,27.59121497,32.0912551,24.27035736,101214.0051,2.231379323,967.023653,0.295735363,0.302522336,676.4
Zondoma,2000,0.286666667,-0.076666667,-1.333333333,-1.613333333,0.54,0.626666667,-0.11,-1.9,-0.206666667,0.031,0.425333333,-0.046666667,417.5462043,20,44,3,30,30.63940886,0,38.25027847,30.63940886,9.48968646,5,8,22.44214107,26.14014441,37.02440828,28.41714577,32.56173942,24.01792895,101108.8469,2.311702218,581.6583174,0.211355977,0.116553148,567.0616667
Bazega,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,616.6687928,26,56,11,42,100.0997984,0,52.14627075,36.11515944,11.01194273,6,12,22.35143828,25.76527638,36.13403855,27.11152581,31.44339889,24.1370107,101152.4633,2.395012393,915.4239415,0.341226053,0.27119421,846.7
Bazega,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,529.616989,20,44,8,30,141.6458808,40.81823282,64.49251556,40.81823282,12.03674975,7,10,22.28941425,25.81878838,35.77988263,27.77814008,31.97552939,23.97585305,101184.2251,2.348138617,766.3623132,0.293723169,0.289926074,653.8
Bazega,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,726.3235198,29,58,11,43,172.5457223,42.28928778,64.04480743,42.28928778,12.52281931,6,6,22.70714275,25.3991393,35.88264064,26.87341328,31.51760121,23.99843704,101249.2482,2.231463962,958.4066732,0.344151884,0.286750851,732.2
Bougouriba,2001,0.403333333,0.116666667,41,-20.67666667,-0.003333333,0.663333333,0.456666667,-1.39,-0.01,0.047,0.447666667,-0.36,607.4888539,24,50,8,38,68.87543954,0,51.87763596,37.24726796,12.14977708,6,10,21.56366944,24.70596967,34.12156893,26.22807543,30.23594578,23.07493574,101262.2306,2.352427549,921.1960743,0.346944429,0.213568543,814.2
Bazega,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,571.94177,21,54,8,36,121.3655049,85.87438552,70.42230225,44.93485095,10.59151426,8,11,22.98112231,25.94317186,36.01820348,28.16626033,31.74570868,24.26513649,101211.3892,2.331628142,790.1288295,0.313237636,0.290254478,591.2
Boulgou,2001,0.403333333,0.116666667,41,-20.67666667,-0.003333333,0.663333333,0.456666667,-1.39,-0.01,0.047,0.447666667,-0.36,498.9794793,21,58,5,36,30.33693591,0,55.76298904,30.33693591,8.603094471,10,7,22.43890668,25.59548945,34.98204612,27.53485627,31.3372574,24.13667332,101220.7109,2.49987446,715.8832167,0.408484301,0.147303878,823.7
Bazega,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,632.3711733,26,58,6,45,75.98763592,45.36855293,58.51677322,45.36855293,10.90295126,9,7,22.80489732,26.32318793,36.39006196,27.49745699,31.86061597,24.62839971,101251.2326,2.401697722,874.5111564,0.313802945,0.126188064,588
Bazega,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,692.5573445,29,61,10,40,129.3029636,0,54.04404831,35.43944438,11.35339909,9,7,23.148792,26.50748556,37.0235159,28.06285555,31.87722709,24.57946429,101230.6519,2.154313125,889.7003331,0.34531369,0.120232706,705.3
Boulkiemde,2001,0.403333333,0.116666667,41,-20.67666667,-0.003333333,0.663333333,0.456666667,-1.39,-0.01,0.047,0.447666667,-0.36,508.3435264,22,47,6,33,62.92698713,0,43.91088867,31.91632435,10.81581971,8,8,21.7708679,25.98465589,35.87187484,27.97567044,31.80328642,23.89276484,101208.7244,2.324762232,698.5476865,0.394185241,0.118379552,484.9
Bazega,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,695.3169444,32,54,8,48,104.1750536,0,55.76301956,35.89990859,12.87623971,9,13,22.42760367,26.10263963,35.27180559,27.27232781,31.73272514,24.42962347,101233.9964,2.217737947,921.2412979,0.355385101,0.126173276,1021.4
Comoe,2001,0.403333333,0.116666667,41,-20.67666667,-0.003333333,0.663333333,0.456666667,-1.39,-0.01,0.047,0.447666667,-0.36,606.0541735,23,52,10,37,110.0407355,46.48974299,77.58321381,46.48974299,11.65488795,5,8,21.79426069,24.43847473,33.60476676,26.54643494,30.05108978,23.10305606,101292.434,2.188516603,924.8398661,0.380426624,0.25493156,880
Ganzourgou,2001,0.403333333,0.116666667,41,-20.67666667,-0.003333333,0.663333333,0.456666667,-1.39,-0.01,0.047,0.447666667,-0.36,467.015539,22,48,4,32,35.08028163,0,52.58043671,35.08028163,9.729490396,5,7,22.04383653,25.86696961,36.52035348,28.23739159,32.05143338,24.13817376,101195.1572,2.446083225,615.6538422,0.367687811,0.109293775,650.8
Bougouriba,2002,0.376666667,-0.113333333,-74.66666667,13.81666667,0.56,0.773333333,0.106666667,-3.733333333,-0.12,-0.058,0.574,-0.433333333,577.9658186,25,45,8,36,96.34822481,0,54.50937271,32.64762041,12.84368486,6,10,21.62649233,25.166102,34.32822495,25.96986084,30.38245176,23.33971325,101235.5182,2.372308188,900.0285694,0.316110822,0.181566289,1057.1
Gnagna,2001,0.403333333,0.116666667,41,-20.67666667,-0.003333333,0.663333333,0.456666667,-1.39,-0.01,0.047,0.447666667,-0.36,431.1515363,15,51,4,32,31.31345635,0,52.59442139,31.31345635,8.453951692,6,8,22.62799066,26.59230982,37.90765745,28.95069302,33.24582175,24.71043632,101146.391,2.638777774,609.2115722,0.2617535,0.095721354,595.3
Bougouriba,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,712.0827564,30,63,10,42,101.0511556,0,64.12535858,35.1478331,11.3029009,9,11,22.35308127,25.04614198,34.31751102,27.06263931,30.23048766,23.50607063,101259.6969,2.190454774,1090.247621,0.36359372,0.213356509,1003.2
Gourma,2001,0.403333333,0.116666667,41,-20.67666667,-0.003333333,0.663333333,0.456666667,-1.39,-0.01,0.047,0.447666667,-0.36,484.8841057,21,52,4,37,63.11276113,0,55.47827148,31.59649573,9.324694341,11,8,21.9474036,25.84457615,36.8220328,28.07159494,31.9882414,24.12782082,101192.9498,2.805401806,739.3174799,0.312863866,0.132105501,772.3
Bougouriba,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,524.7301734,26,52,4,35,30.47678034,0,40.09963226,30.47678034,10.09096487,9,10,21.54260425,24.48810189,33.73787069,27.16404794,30.06576589,22.95082929,101246.4013,2.205060599,850.740217,0.308904594,0.325825726,1033.8
Bougouriba,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,530.9715468,16,47,8,32,131.2270184,63.65097706,74.43455505,63.65097706,11.29726695,6,16,22.41827362,25.02594752,34.09729044,26.88098021,30.5502201,23.77205438,101261.7082,2.367100247,834.9489446,0.33755477,0.339665396,832.9
Houet,2001,0.403333333,0.116666667,41,-20.67666667,-0.003333333,0.663333333,0.456666667,-1.39,-0.01,0.047,0.447666667,-0.36,577.3670789,26,50,7,36,37.06398208,0,59.23244095,37.06398208,11.54734158,6,9,21.70797846,24.83901913,34.14083866,26.70933901,30.51567804,23.22588505,101263.215,2.301584723,850.246079,0.373458597,0.191179411,808.3
Bougouriba,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,639.3490692,24,57,8,46,70.67761914,0,70.43078613,39.45772642,11.21665034,9,6,22.17589731,24.59974453,34.16767402,26.7667705,30.42441046,23.38721482,101239.9004,2.322545201,1046.870888,0.335724079,0.310471057,1150.2
Kadiogo,2001,0.403333333,0.116666667,41,-20.67666667,-0.003333333,0.663333333,0.456666667,-1.39,-0.01,0.047,0.447666667,-0.36,513.2863956,25,48,5,35,33.50860963,0,51.91636276,33.50860963,10.69346658,5,8,21.81178464,26.20522179,36.63357146,28.16162369,32.1276216,24.19262682,101200.2296,2.369673939,679.272628,0.343684953,0.115473508,761.8
Bougouriba,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,583.8308695,21,56,8,42,60.78741511,0,59.21104813,30.61437333,10.42555124,7,11,22.351689,25.09279963,34.19039552,26.99733471,30.34467381,23.57950957,101211.1197,2.418346552,865.046513,0.336166468,0.34233335,1044.2
Bougouriba,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,740.4446951,27,56,11,41,177.0367087,102.3629764,72.25415039,59.28706058,13.2222267,8,9,21.84534871,24.92577725,34.52232858,26.74698118,30.20526787,23.14284216,101184.3522,2.307616631,980.3055899,0.346080067,0.33037582,576.7
Kenedougou,2001,0.403333333,0.116666667,41,-20.67666667,-0.003333333,0.663333333,0.456666667,-1.39,-0.01,0.047,0.447666667,-0.36,597.1156762,26,54,7,39,66.15107203,0,59.17201996,35.11489705,11.05769771,7,8,21.69734401,24.79724461,33.3386832,27.02450845,30.45169665,23.16365637,101276.2524,2.188374651,889.8928555,0.371967456,0.20838171,1027.6
Bougouriba,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,623.273052,25,50,10,40,161.2239314,0,52.66256714,34.49412732,12.46546104,8,7,21.71022876,24.72742409,33.87110566,26.52535023,30.2637476,23.10677746,101253.4147,2.168818498,950.4565533,0.331513833,0.347515782,718.4
Kossi,2001,0.403333333,0.116666667,41,-20.67666667,-0.003333333,0.663333333,0.456666667,-1.39,-0.01,0.047,0.447666667,-0.36,504.1748329,18,50,5,35,79.04098768,79.04098768,56.5884819,39.92952975,10.08349666,6,9,22.14875418,26.16362866,36.4599742,28.43918718,32.16082316,24.19286672,101182.4075,2.287828838,707.1803514,0.306874096,0.12159144,674.2
Bougouriba,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,743.1184072,27,47,13,38,253.5966032,145.4334867,71.58217621,51.67260311,15.81102994,7,7,21.52549234,24.5901523,34.93335893,25.95662942,30.19840618,23.16386097,101183.5062,2.393954231,1116.404085,0.372180686,0.321256772,720.2
