province,year,driver.TSA,Driver.TNA,sahel_rainfall,QBO,NAO,gmsst,EA,AMM_sst,Driver.NTA,AMO_sst,Driver.AO,PDO,PRCPTOT,R10mm,R1mm,R20mm,R5mm,R95pTOT,R99pTOT,RX1day,RX5day,SDII,CWD,CDD,TNn,TNx,TXx,TXn,Chirts_Tmax_Temp,Chirts_Tmin_Temp,ERA5_Pressure,ERA5_wins,chirps_Prec,ERA5_soil_moisture,NDVI,sorgho
Koulpelogo,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,626.0784775,27,57,8,36,102.5961678,0,50.99732208,36.53328307,10.98383294,10,8,22.54936666,25.90319518,35.06903525,28.09741343,31.57579723,24.06168301,101180.9991,2.51679162,908.811384,0.372041001,0.309443656,1500
Koulpelogo,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,560.3736458,26,55,5,38,69.87615707,0,65.78952026,35.4660244,10.18861174,8,6,22.93975743,25.68897706,34.95064498,27.20800306,31.21033302,24.40715371,101246.7241,2.396574377,895.3741346,0.451599533,0.321141633,1262.222222
Koulpelogo,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,538.69441,18,48,8,36,67.54278632,0,53.36416626,36.26586215,11.22280021,7,13,22.72677042,26.01933279,35.75318658,27.61596636,31.37143568,24.27674212,101213.1716,2.515779817,837.2703751,0.395206251,0.29691847,1195.907242
Loroum,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,472.2427231,21,43,4,33,77.09480018,51.8492623,69.02682495,51.8492623,10.98238891,6,21,22.42122464,26.94416016,37.77069298,28.87799553,33.24846408,24.74075245,101092.661,2.794448601,573.4361474,0.189850582,0.196324629,1298.241822
Koulpelogo,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,530.540228,26,54,7,34,0,0,45.54893875,26.39527828,9.824819037,6,11,22.54233914,26.13458845,35.59605245,27.42743726,31.48607483,24.43259555,101250.6268,2.607641168,783.9870978,0.388929334,0.151226886,1025
Koulpelogo,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,738.7034536,30,58,9,42,135.4987064,41.65510354,58.91302109,41.65510354,12.73626644,9,7,22.97979684,26.45520227,36.0095622,28.24995147,31.67327126,24.8517015,101228.3955,2.322312842,948.5870302,0.427304231,0.122504547,1469.196441
Passore,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,514.0046515,20,49,5,36,112.2501933,54.00428586,71.00717926,54.00428586,10.48989085,8,11,22.08634317,26.4089682,36.55119415,28.85158495,32.39542687,24.3644315,101139.0613,2.235314775,662.4587618,0.230226672,0.291848473,822.7943189
Koulpelogo,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,598.8566059,28,61,5,45,31.27264831,0,47.77825165,31.27264831,9.817321408,10,9,22.94576362,26.07446039,35.12218195,26.99954247,31.399854,24.42260726,101229.4847,2.349948392,880.1850999,0.423767001,0.148467389,1556.86761
Kourweogo,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,509.7369864,15,51,7,38,81.90081475,47.66123449,55.39458847,47.66123449,9.994842871,7,8,22.7539088,26.6971401,37.02203487,29.21655905,32.60469901,24.78664812,101148.0081,2.248481692,664.9670204,0.256076249,0.282334271,640.8484333
Oubritenga,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,500.7848387,14,50,5,36,146.0493877,56.25235157,78.85398865,56.25235157,10.01569677,11,7,22.73762549,26.69697762,37.34067006,28.85104047,32.70066892,24.76763582,101136.2259,2.280957145,644.3847367,0.270689703,0.270974075,748.7378929
Oudalan,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,313.0964838,10,42,2,24,47.40198067,0,39.98960495,24.55383171,7.454678187,6,21,23.86751748,29.04914257,40.97229427,30.60663871,35.6509329,26.38739913,101029.2217,3.309159428,373.5727458,0.179237985,0.175728469,491.7989966
Kouritenga,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,609.0488924,25,46,12,34,129.8533558,0,49.38623047,38.64854381,13.24019331,5,10,22.48886696,26.09441206,36.70188294,26.56808662,31.99458338,24.12264708,101138.6933,2.354053096,808.478192,0.321636624,0.251937217,1027.276913
Noumbiel,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,489.1622307,20,57,4,36,0,0,42.4171524,22.23106704,8.581793522,8,13,22.12916811,24.42032926,34.47436027,26.89885041,30.09738778,23.41898211,101239.6497,2.441212488,860.7374786,0.370297737,0.320167205,1233.741284
Kouritenga,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,637.2679399,27,53,9,37,156.6826922,87.45969086,70.98265076,45.04961356,12.02392339,8,10,22.34688678,26.33490144,36.32427663,27.8488937,32.48958037,24.48805356,101197.9207,2.275871217,866.457008,0.292961935,0.253874816,829.0909091
Kouritenga,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,548.3513328,23,50,5,40,33.60759636,0,48.17565918,33.60759636,10.96702666,9,6,22.13250759,26.21562786,36.99588726,26.62377839,31.58736609,24.19702095,101140.8943,2.462184447,827.9910644,0.338984511,0.244109117,1141.142857
Mouhoun,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,587.5859513,25,50,6,38,133.8395359,48.0670824,61.817276,48.0670824,11.75171903,6,11,21.75290864,25.56042772,35.82638493,27.38092339,30.97854036,23.49088535,101146.0934,2.349426157,760.3940074,0.342499694,0.307939711,1139.779463
Kouritenga,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,518.7130263,18,43,9,33,196.6103977,40.29689544,58.38167191,40.29689544,12.06309363,6,7,22.51831275,26.63760531,36.04203091,28.84606701,32.47995081,24.46694821,101169.8841,2.412734587,721.5705834,0.311667326,0.251864219,1016.862745
Kouritenga,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,605.0061735,26,53,9,33,79.67544093,48.29317259,61.1698494,48.29317259,11.41521082,6,6,22.96218182,26.178385,36.65202224,26.8578798,32.21429467,24.68028228,101233.748,2.314520168,813.1851373,0.364681742,0.256302995,861.2121212
Nayala,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,517.4466098,23,48,5,36,90.38738572,35.22245403,43.31292725,35.22245403,10.7801377,6,14,21.94090203,25.97278939,36.50826437,28.12110136,31.48683809,23.74943924,101123.0774,2.27287288,670.9577248,0.261684968,0.296659892,723.1372879
Kouritenga,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,513.4541689,19,46,5,32,70.58214085,42.29142991,59.45466232,42.29142991,11.16204715,6,12,23.03861629,26.45696467,36.57903539,28.17995774,32.1744036,24.58642063,101199.4928,2.406996914,740.7209226,0.324740277,0.252447814,1313.75372
Kouritenga,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,552.7688386,24,50,5,40,35.15301107,0,42.4717865,35.15301107,11.05537677,6,8,22.86280937,26.76146594,37.1668413,28.30860874,32.37544435,24.94044265,101235.7278,2.530167603,761.8236632,0.314376025,0.104324573,1449
Kouritenga,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,639.9376597,27,61,8,40,130.9555197,39.7248734,63.87224197,39.7248734,10.49078131,7,7,23.1751615,27.34854812,37.74422948,28.52001145,32.60335092,25.12697171,101217.5708,2.225142022,795.8433854,0.344206757,0.088231951,1160.32446
Leraba,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,738.7529727,30,58,10,41,150.4292495,66.42560772,82.66749573,66.42560772,12.73712022,10,5,21.16528471,24.43509397,33.6893572,25.98835479,29.82176765,22.72191445,101234.614,2.048532438,1027.426265,0.388806658,0.32948171,654.2604067
Kouritenga,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,646.7579464,25,54,7,44,132.9379317,0,57.70903397,38.31315538,11.97699901,5,9,22.47486291,26.68390644,36.38281909,27.5233264,32.28485136,24.68684525,101218.8264,2.306569915,855.6876693,0.347087806,0.092518058,1378.184066
Namentenga,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,444.8243916,17,48,3,33,0,0,44.87994385,20.76575009,9.267174825,8,15,22.94194636,26.74385901,38.07733033,28.48290546,33.20364416,24.64023343,101085.7662,2.592920444,619.4791669,0.234753419,0.191312229,723.4572053
Kourweogo,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,531.525,22,49,8,34,32.05075829,0,41.49458313,32.05075829,10.84744898,8,8,22.26015145,26.39372601,37.22077387,27.77366798,32.35684923,24.29025467,101128.703,2.259656116,697.5160682,0.268350351,0.26525036,1008.472765
Nahouri,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,639.4235476,27,52,9,34,141.6999384,0,76.1080246,38.67725857,12.29660669,9,7,22.15101693,25.41119799,35.25380253,25.7782261,30.52225466,23.44234668,101169.029,2.333301239,888.5614493,0.356705512,0.345361921,975.3716861
Kourweogo,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,651.7397229,28,48,9,40,185.4715818,0,62.0378418,33.36768761,13.57791089,5,9,22.77674422,26.81112636,37.00256681,28.2379754,33.06539952,24.7619006,101189.5209,2.13358844,883.2202295,0.256538188,0.275303758,506.6666667
Kourweogo,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,560.2729316,22,53,6,38,128.1554083,0,45.25453186,34.91180077,10.57118739,6,8,23.05076468,26.83594852,37.96075557,27.57723805,32.63998578,24.95182332,101127.3588,2.290721983,793.1842243,0.280410671,0.254647724,637.903363
Kourweogo,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,483.5961346,20,46,7,30,76.13318731,76.13318731,48.91962051,38.59475777,10.51295945,5,7,22.51486723,26.2275243,37.05071293,28.49521136,32.98629774,24.36099185,101157.4059,2.246331683,692.5540806,0.242350363,0.25500764,575.1724138
Kourweogo,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,710.3420984,28,54,10,42,182.1920322,89.20920701,66.16204834,46.24695868,13.1544833,6,6,22.59497025,26.19347676,37.08990659,27.51109216,32.38203582,24.37880962,101224.6345,2.145817065,901.6045587,0.288763511,0.269031913,929.2307692
Kourweogo,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,530.3781535,18,50,7,39,104.0132823,43.95058115,64.35906219,43.95058115,10.60756307,7,6,23.2628445,26.66077472,36.77192508,28.89079815,32.77275402,24.87389801,101186.6372,2.234567337,686.3346205,0.276532064,0.22787033,832.5447228
Kourweogo,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,525.580279,26,53,5,36,39.38005111,39.38005111,49.33771133,39.38005111,9.916609039,9,7,22.69354818,26.97480302,37.598301,28.43050007,32.76290804,24.85715612,101220.8577,2.357117413,736.1836928,0.2499302,0.117463251,762
Kourweogo,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,607.7926757,23,55,8,40,94.13349091,0,51.31323624,33.95244087,11.05077592,7,7,22.69540519,27.02982916,38.35929156,28.68459491,32.79314067,24.87459479,101208.6649,2.062426772,792.3148494,0.28903741,0.094090157,742.002534
Kourweogo,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,689.2726711,29,56,8,43,114.6045621,51.07986721,60.86985397,51.07986721,12.30844055,8,10,22.73257951,27.07152416,36.91656883,27.76526211,32.73629064,24.95237416,101209.5607,2.171520164,869.2283915,0.294475425,0.096439672,702.3766904
Loroum,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,422.3004521,17,50,1,35,23.17717243,0,42.80020142,23.17717243,8.446009041,4,9,21.86149351,26.54347519,38.14442838,28.72501435,33.22973219,24.07325822,101065.4118,2.924543971,548.0166612,0.169826045,0.184320373,706.4124721
Passore,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,512.6655211,22,52,4,35,29.98793062,0,38.30354309,29.98793062,9.85895233,8,14,22.10460231,26.15597271,36.91116797,28.19100676,32.17214005,23.96002769,101118.1902,2.27349928,664.3350321,0.226701628,0.282364999,766.2271075
Leraba,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,523.1107846,22,53,7,36,0,0,44.84160614,33.92256271,9.870014804,9,8,21.81542118,24.28745589,33.86660957,26.78384044,30.16516197,22.89381107,101303.2259,1.885393172,947.1586366,0.353867794,0.330329879,1197.419355
Oubritenga,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,522.3050962,25,49,7,35,32.66249466,0,48.68013763,32.66249466,10.65928768,6,10,22.50553553,26.32297849,37.30586153,27.70866408,32.49327537,24.23818323,101116.3473,2.274917046,693.9661042,0.284869937,0.245004401,667.0130588
Leraba,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,688.9404946,31,52,11,40,109.9000036,0,68.87597656,43.18833643,13.24885567,5,11,21.10388202,24.16517389,33.7137836,25.3232064,29.88035964,22.9484921,101234.8037,2.109345883,1163.400693,0.380093695,0.32303555,1130.463636
Oudalan,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,202.8227692,7,33,1,14,41.62785752,0,44.6983223,24.61970854,6.146144521,5,18,23.73646356,28.16436301,40.53076722,30.43512272,35.58671037,25.93336319,101001.4181,3.51600363,300.424808,0.152661829,0.134580405,400.8975822
Leraba,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,542.4916103,22,53,6,42,38.43169121,0,59.82567596,38.43169121,10.23569076,6,6,21.87332315,24.41694124,33.68985498,26.61798249,30.39235282,23.07943256,101267.6522,1.974609311,928.6880693,0.358963722,0.328136053,1043.479115
Leraba,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,623.1088613,22,55,12,39,110.6121884,43.60499603,64.20337677,43.60499603,11.32925202,6,7,21.36507139,23.68759825,33.40542322,25.61103823,29.85695756,22.74988765,101333.1548,1.967655762,1037.758267,0.365576041,0.31869779,1158.095238
Poni,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,526.7911333,25,56,4,39,0,0,58.18273926,25.23470695,9.406984523,8,13,22.11182259,24.71140564,34.83270064,26.98468694,30.08661342,23.45877776,101234.1809,2.509762292,853.4831437,0.372325732,0.331530542,486.7357931
Leraba,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,627.6456396,28,61,8,43,61.4563703,0,66.01504517,32.10155136,10.28927278,8,10,21.35797486,24.42065948,35.35183346,26.51333364,30.21444071,22.97322743,101296.93,2.06658883,986.0219106,0.354693405,0.332352133,1466.811679
Noumbiel,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,740.07712,28,54,10,45,184.6739191,154.2002183,92.17017365,64.48707195,13.70513185,7,8,21.65162663,24.24652821,34.27484767,26.48826898,29.82698685,22.84285236,101210.917,2.294751182,1058.272698,0.383468874,0.331892088,422.3780098
Leraba,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,651.5529048,25,55,7,41,155.8504241,48.51028177,77.00177002,48.51028177,11.84641645,6,9,21.35167458,24.32258672,33.55127828,26.8984297,30.32954873,22.91321125,101341.3191,2.033985127,1095.222047,0.335042019,0.222668711,706
Leraba,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,710.6560458,30,59,10,48,108.7683523,46.55421081,62.26116562,46.55421081,12.04501772,7,7,22.20713668,24.88440043,34.61535136,26.67536726,30.46335738,23.43754938,101309.8261,1.983967666,971.5395838,0.361203843,0.225597283,1712.893433
Mouhoun,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,574.9097049,26,53,5,43,52.15532607,0,50.03821564,26.4547759,10.84735292,10,9,22.08517451,25.75431439,36.13410809,26.39801973,31.29762663,23.73070305,101212.8574,2.20450104,852.1516264,0.316731037,0.305387148,1017.156627
Leraba,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,723.7532455,27,67,8,46,110.6403671,0,63.07311249,41.45927125,10.80228725,8,9,21.9536377,24.84905907,33.76970916,26.51133992,30.36733915,23.36251836,101313.517,2.015484716,1051.250102,0.366021857,0.239960887,1599.046009
Seno,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,381.3661256,15,45,2,28,53.00190233,0,46.42183685,28.67378119,8.474802791,8,10,23.76596726,28.54055916,40.18294686,29.51751233,34.57583257,26.14943154,101064.927,3.017611946,481.8086678,0.274142267,0.157824912,1103.082756
Nayala,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,561.1579487,27,54,8,38,49.67032103,0,35.29706192,24.96418527,10.39181387,7,6,22.29757849,26.02261337,36.6017037,26.85849885,31.82973168,23.84640399,101188.6212,2.13164842,798.6159122,0.243591374,0.273164147,1190.545455
Soum,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,371.8953016,13,42,2,31,74.57448155,55.08238051,53.19874191,29.17356269,8.854650038,7,15,22.79647518,28.00147412,39.23074981,29.50391034,34.24172954,25.48260166,101065.2664,3.021497452,460.5456963,0.226899567,0.185807607,757.5327065
Loroum,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,522.221352,23,47,5,37,88.7024679,32.30234872,48.49257278,32.30234872,11.1110926,8,6,23.06686696,27.53006299,37.51898731,29.68582942,34.26042236,25.33819606,101132.4067,2.81860065,649.9062645,0.158680179,0.178006391,936
Yatenga,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,542.0721397,23,45,4,36,89.26699956,66.07896197,82.75157166,66.07896197,12.04604755,7,14,22.30845047,26.56271729,36.80218955,28.85343765,32.75671647,24.44913301,101113.6456,2.423536675,670.316826,0.184904564,0.22419579,811.3531757
Loroum,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,449.2620293,18,57,2,36,24.61243805,0,33.91011047,25.61305754,7.881789988,8,9,22.88215805,27.25180681,40.82023583,28.24816912,33.41037846,25.18781001,101068.2459,2.833741375,608.0282563,0.214747469,0.197931316,809.5849057
